road_id,section_id,lane_id,s,lane_type,is_junction,x,y,z,yaw,width,left_x,left_y,right_x,right_y,left_marking,left_color,right_marking,right_color
7,0,-2,6.0,Driving,False,-21.837,-57.722,0.0,0.597,3.5,-21.819,-59.472,-21.855,-55.972,Broken,White,Solid,White
7,0,-1,6.0,Driving,False,-21.801,-61.222,0.0,0.597,3.5,-21.782,-62.971,-21.819,-59.472,SolidSolid,Yellow,Broken,White
7,0,1,6.0,Driving,False,-21.764,-64.721,0.0,180.597,3.5,-21.782,-62.971,-21.746,-66.471,SolidSolid,Yellow,Broken,White
7,0,2,6.0,Driving,False,-21.728,-68.221,0.0,180.597,3.5,-21.746,-66.471,-21.71,-69.971,Broken,White,Solid,White
7,0,-2,7.0,Driving,False,-20.837,-57.711,0.0,0.597,3.5,-20.819,-59.461,-20.855,-55.961,Broken,White,Solid,White
7,0,-1,7.0,Driving,False,-20.801,-61.211,0.0,0.597,3.5,-20.782,-62.961,-20.819,-59.461,SolidSolid,Yellow,Broken,White
7,0,1,7.0,Driving,False,-20.764,-64.711,0.0,180.597,3.5,-20.782,-62.961,-20.746,-66.461,SolidSolid,Yellow,Broken,White
7,0,2,7.0,Driving,False,-20.728,-68.211,0.0,180.597,3.5,-20.746,-66.461,-20.71,-69.961,Broken,White,Solid,White
7,0,-2,8.0,Driving,False,-19.837,-57.701,0.0,0.597,3.5,-19.819,-59.451,-19.855,-55.951,Broken,White,Solid,White
7,0,-1,8.0,Driving,False,-19.801,-61.201,0.0,0.597,3.5,-19.783,-62.951,-19.819,-59.451,SolidSolid,Yellow,Broken,White
7,0,1,8.0,Driving,False,-19.764,-64.701,0.0,180.597,3.5,-19.783,-62.951,-19.746,-66.45,SolidSolid,Yellow,Broken,White
7,0,2,8.0,Driving,False,-19.728,-68.2,0.0,180.597,3.5,-19.746,-66.45,-19.71,-69.95,Broken,White,Solid,White
7,0,-2,9.0,Driving,False,-18.837,-57.691,0.0,0.597,3.5,-18.819,-59.44,-18.855,-55.941,Broken,White,Solid,White
7,0,-1,9.0,Driving,False,-18.801,-61.19,0.0,0.597,3.5,-18.783,-62.94,-18.819,-59.44,SolidSolid,Yellow,Broken,White
7,0,1,9.0,Driving,False,-18.764,-64.69,0.0,180.597,3.5,-18.783,-62.94,-18.746,-66.44,SolidSolid,Yellow,Broken,White
7,0,2,9.0,Driving,False,-18.728,-68.19,0.0,180.597,3.5,-18.746,-66.44,-18.71,-69.94,Broken,White,Solid,White
7,0,-2,10.0,Driving,False,-17.837,-57.68,0.0,0.597,3.5,-17.819,-59.43,-17.856,-55.93,Broken,White,Solid,White
7,0,-1,10.0,Driving,False,-17.801,-61.18,0.0,0.597,3.5,-17.783,-62.93,-17.819,-59.43,SolidSolid,Yellow,Broken,White
7,0,1,10.0,Driving,False,-17.764,-64.68,0.0,180.597,3.5,-17.783,-62.93,-17.746,-66.43,SolidSolid,Yellow,Broken,White
7,0,2,10.0,Driving,False,-17.728,-68.18,0.0,180.597,3.5,-17.746,-66.43,-17.71,-69.929,Broken,White,Solid,White
7,0,-2,11.0,Driving,False,-16.837,-57.67,0.0,0.597,3.5,-16.819,-59.42,-16.856,-55.92,Broken,White,Solid,White
7,0,-1,11.0,Driving,False,-16.801,-61.169,0.0,0.597,3.5,-16.783,-62.919,-16.819,-59.42,SolidSolid,Yellow,Broken,White
7,0,1,11.0,Driving,False,-16.764,-64.669,0.0,180.597,3.5,-16.783,-62.919,-16.746,-66.419,SolidSolid,Yellow,Broken,White
7,0,2,11.0,Driving,False,-16.728,-68.169,0.0,180.597,3.5,-16.746,-66.419,-16.71,-69.919,Broken,White,Solid,White
7,0,-2,12.0,Driving,False,-15.837,-57.659,0.0,0.597,3.5,-15.819,-59.409,-15.856,-55.909,Broken,White,Solid,White
7,0,-1,12.0,Driving,False,-15.801,-61.159,0.0,0.597,3.5,-15.783,-62.909,-15.819,-59.409,SolidSolid,Yellow,Broken,White
7,0,1,12.0,Driving,False,-15.765,-64.659,0.0,180.597,3.5,-15.783,-62.909,-15.746,-66.409,SolidSolid,Yellow,Broken,White
7,0,2,12.0,Driving,False,-15.728,-68.159,0.0,180.597,3.5,-15.746,-66.409,-15.71,-69.909,Broken,White,Solid,White
7,0,-2,13.0,Driving,False,-14.837,-57.649,0.0,0.597,3.5,-14.819,-59.399,-14.856,-55.899,Broken,White,Solid,White
7,0,-1,13.0,Driving,False,-14.801,-61.149,0.0,0.597,3.5,-14.783,-62.899,-14.819,-59.399,SolidSolid,Yellow,Broken,White
7,0,1,13.0,Driving,False,-14.765,-64.648,0.0,180.597,3.5,-14.783,-62.899,-14.746,-66.398,SolidSolid,Yellow,Broken,White
7,0,2,13.0,Driving,False,-14.728,-68.148,0.0,180.597,3.5,-14.746,-66.398,-14.71,-69.898,Broken,White,Solid,White
7,0,-2,14.0,Driving,False,-13.838,-57.638,0.0,0.597,3.5,-13.819,-59.388,-13.856,-55.889,Broken,White,Solid,White
7,0,-1,14.0,Driving,False,-13.801,-61.138,0.0,0.597,3.5,-13.783,-62.888,-13.819,-59.388,SolidSolid,Yellow,Broken,White
7,0,1,14.0,Driving,False,-13.765,-64.638,0.0,180.597,3.5,-13.783,-62.888,-13.746,-66.388,SolidSolid,Yellow,Broken,White
7,0,2,14.0,Driving,False,-13.728,-68.138,0.0,180.597,3.5,-13.746,-66.388,-13.71,-69.888,Broken,White,Solid,White
7,0,-2,15.0,Driving,False,-12.838,-57.628,0.0,0.597,3.5,-12.819,-59.378,-12.856,-55.878,Broken,White,Solid,White
7,0,-1,15.0,Driving,False,-12.801,-61.128,0.0,0.597,3.5,-12.783,-62.878,-12.819,-59.378,SolidSolid,Yellow,Broken,White
7,0,1,15.0,Driving,False,-12.765,-64.628,0.0,180.597,3.5,-12.783,-62.878,-12.746,-66.378,SolidSolid,Yellow,Broken,White
7,0,2,15.0,Driving,False,-12.728,-68.127,0.0,180.597,3.5,-12.746,-66.378,-12.71,-69.877,Broken,White,Solid,White
7,0,-2,16.0,Driving,False,-11.838,-57.618,0.0,0.597,3.5,-11.819,-59.368,-11.856,-55.868,Broken,White,Solid,White
7,0,-1,16.0,Driving,False,-11.801,-61.117,0.0,0.597,3.5,-11.783,-62.867,-11.819,-59.368,SolidSolid,Yellow,Broken,White
7,0,1,16.0,Driving,False,-11.765,-64.617,0.0,180.597,3.5,-11.783,-62.867,-11.747,-66.367,SolidSolid,Yellow,Broken,White
7,0,2,16.0,Driving,False,-11.728,-68.117,0.0,180.597,3.5,-11.747,-66.367,-11.71,-69.867,Broken,White,Solid,White
7,0,-2,17.0,Driving,False,-10.838,-57.607,0.0,0.597,3.5,-10.819,-59.357,-10.856,-55.857,Broken,White,Solid,White
7,0,-1,17.0,Driving,False,-10.801,-61.107,0.0,0.597,3.5,-10.783,-62.857,-10.819,-59.357,SolidSolid,Yellow,Broken,White
7,0,1,17.0,Driving,False,-10.765,-64.607,0.0,180.597,3.5,-10.783,-62.857,-10.747,-66.357,SolidSolid,Yellow,Broken,White
7,0,2,17.0,Driving,False,-10.728,-68.107,0.0,180.597,3.5,-10.747,-66.357,-10.71,-69.857,Broken,White,Solid,White
7,0,-2,18.0,Driving,False,-9.838,-57.597,0.0,0.597,3.5,-9.82,-59.347,-9.856,-55.847,Broken,White,Solid,White
7,0,-1,18.0,Driving,False,-9.801,-61.097,0.0,0.597,3.5,-9.783,-62.846,-9.82,-59.347,SolidSolid,Yellow,Broken,White
7,0,1,18.0,Driving,False,-9.765,-64.596,0.0,180.597,3.5,-9.783,-62.846,-9.747,-66.346,SolidSolid,Yellow,Broken,White
7,0,2,18.0,Driving,False,-9.728,-68.096,0.0,180.597,3.5,-9.747,-66.346,-9.71,-69.846,Broken,White,Solid,White
7,0,-2,19.0,Driving,False,-8.838,-57.586,0.0,0.597,3.5,-8.82,-59.336,-8.856,-55.836,Broken,White,Solid,White
7,0,-1,19.0,Driving,False,-8.801,-61.086,0.0,0.597,3.5,-8.783,-62.836,-8.82,-59.336,SolidSolid,Yellow,Broken,White
7,0,1,19.0,Driving,False,-8.765,-64.586,0.0,180.597,3.5,-8.783,-62.836,-8.747,-66.336,SolidSolid,Yellow,Broken,White
7,0,2,19.0,Driving,False,-8.728,-68.086,0.0,180.597,3.5,-8.747,-66.336,-8.71,-69.836,Broken,White,Solid,White
7,0,-2,20.0,Driving,False,-7.838,-57.576,0.0,0.597,3.5,-7.82,-59.326,-7.856,-55.826,Broken,White,Solid,White
7,0,-1,20.0,Driving,False,-7.801,-61.076,0.0,0.597,3.5,-7.783,-62.826,-7.82,-59.326,SolidSolid,Yellow,Broken,White
7,0,1,20.0,Driving,False,-7.765,-64.576,0.0,180.597,3.5,-7.783,-62.826,-7.747,-66.325,SolidSolid,Yellow,Broken,White
7,0,2,20.0,Driving,False,-7.729,-68.075,0.0,180.597,3.5,-7.747,-66.325,-7.71,-69.825,Broken,White,Solid,White
7,0,-2,21.0,Driving,False,-6.838,-57.566,0.0,0.597,3.5,-6.82,-59.315,-6.856,-55.816,Broken,White,Solid,White
7,0,-1,21.0,Driving,False,-6.801,-61.065,0.0,0.597,3.5,-6.783,-62.815,-6.82,-59.315,SolidSolid,Yellow,Broken,White
7,0,1,21.0,Driving,False,-6.765,-64.565,0.0,180.597,3.5,-6.783,-62.815,-6.747,-66.315,SolidSolid,Yellow,Broken,White
7,0,2,21.0,Driving,False,-6.729,-68.065,0.0,180.597,3.5,-6.747,-66.315,-6.71,-69.815,Broken,White,Solid,White
7,0,-2,22.0,Driving,False,-5.838,-57.555,0.0,0.597,3.5,-5.82,-59.305,-5.856,-55.805,Broken,White,Solid,White
7,0,-1,22.0,Driving,False,-5.802,-61.055,0.0,0.597,3.5,-5.783,-62.805,-5.82,-59.305,SolidSolid,Yellow,Broken,White
7,0,1,22.0,Driving,False,-5.765,-64.555,0.0,180.597,3.5,-5.783,-62.805,-5.747,-66.305,SolidSolid,Yellow,Broken,White
7,0,2,22.0,Driving,False,-5.729,-68.055,0.0,180.597,3.5,-5.747,-66.305,-5.71,-69.804,Broken,White,Solid,White
125,0,-1,0.0,Driving,True,-67.155,-58.194,0.0,-359.403,3.5,-67.136,-59.944,-67.173,-56.444,Broken,White,Solid,White
125,0,-1,1.0,Driving,True,-66.154,-58.183,0.0,-359.403,3.5,-66.136,-59.933,-66.172,-56.433,NONE,White,NONE,White
125,0,-1,2.0,Driving,True,-65.154,-58.173,0.0,-359.403,3.5,-65.136,-59.923,-65.172,-56.423,NONE,White,NONE,White
125,0,-1,3.0,Driving,True,-64.154,-58.162,0.0,-359.403,3.5,-64.136,-59.912,-64.172,-56.413,NONE,White,NONE,White
125,0,-1,4.0,Driving,True,-63.247,-58.135,0.0,-356.386,3.5,-63.137,-59.882,-63.357,-56.389,NONE,White,NONE,White
125,0,-1,5.0,Driving,True,-62.371,-58.05,0.0,-352.45,3.5,-62.141,-59.785,-62.601,-56.315,NONE,White,NONE,White
125,0,-1,6.0,Driving,True,-61.504,-57.904,0.0,-348.513,3.5,-61.155,-59.619,-61.852,-56.189,NONE,White,NONE,White
125,0,-1,7.0,Driving,True,-60.648,-57.7,0.0,-344.577,3.5,-60.183,-59.387,-61.114,-56.013,NONE,White,Solid,White
125,0,-1,8.0,Driving,True,-59.809,-57.437,0.0,-340.641,3.5,-59.229,-59.088,-60.389,-55.786,NONE,White,Solid,White
125,0,-1,9.0,Driving,True,-58.99,-57.117,0.0,-336.704,3.5,-58.298,-58.724,-59.682,-55.509,NONE,White,Solid,White
125,0,-1,10.0,Driving,True,-58.194,-56.741,0.0,-332.768,3.5,-57.393,-58.297,-58.995,-55.185,NONE,White,Solid,White
125,0,-1,11.0,Driving,True,-57.426,-56.312,0.0,-328.831,3.5,-56.521,-57.81,-58.332,-54.815,NONE,White,Solid,White
125,0,-1,12.0,Driving,True,-56.69,-55.831,0.0,-324.895,3.5,-55.684,-57.263,-57.696,-54.4,NONE,White,Solid,White
125,0,-1,13.0,Driving,True,-55.988,-55.301,0.0,-320.958,3.5,-54.886,-56.66,-57.09,-53.942,NONE,White,Solid,White
125,0,-1,14.0,Driving,True,-55.332,-54.73,0.0,-316.724,3.5,-54.132,-56.004,-56.531,-53.455,NONE,White,Solid,White
125,0,-1,15.0,Driving,True,-54.735,-54.119,0.0,-311.943,3.5,-53.433,-55.289,-56.037,-52.949,NONE,White,Solid,White
125,0,-1,16.0,Driving,True,-54.191,-53.461,0.0,-307.161,3.5,-52.797,-54.518,-55.586,-52.404,NONE,White,Solid,White
125,0,-1,17.0,Driving,True,-53.705,-52.759,0.0,-302.38,3.5,-52.227,-53.697,-55.182,-51.822,NONE,White,Solid,White
125,0,-1,18.0,Driving,True,-53.278,-52.02,0.0,-297.598,3.5,-51.727,-52.831,-54.829,-51.209,NONE,White,Solid,White
125,0,-1,19.0,Driving,True,-52.914,-51.248,0.0,-292.817,3.5,-51.301,-51.926,-54.527,-50.569,NONE,White,Solid,White
125,0,-1,20.0,Driving,True,-52.616,-50.448,0.0,-288.036,3.5,-50.952,-50.989,-54.28,-49.906,NONE,White,Solid,White
125,0,-1,21.0,Driving,True,-52.386,-49.625,0.0,-283.254,3.5,-50.683,-50.027,-54.089,-49.224,NONE,White,Solid,White
125,0,-1,22.0,Driving,True,-52.225,-48.787,0.0,-278.473,3.5,-50.494,-49.045,-53.956,-48.529,NONE,White,NONE,White
125,0,-1,23.0,Driving,True,-52.135,-47.938,0.0,-273.692,3.5,-50.388,-48.051,-53.881,-47.825,NONE,White,NONE,White
125,0,-1,24.0,Driving,True,-52.115,-47.065,0.0,-269.568,3.5,-50.365,-47.051,-53.865,-47.078,NONE,White,NONE,White
125,0,-1,25.0,Driving,True,-52.122,-46.064,0.0,-269.568,3.5,-50.372,-46.051,-53.872,-46.077,Broken,White,Solid,White
125,0,-1,26.0,Driving,True,-52.13,-45.064,0.0,-269.568,3.5,-50.38,-45.051,-53.88,-45.077,Broken,White,Solid,White
125,0,-1,27.0,Driving,True,-52.137,-44.064,0.0,-269.568,3.5,-50.387,-44.051,-53.887,-44.078,Broken,White,Solid,White
516,0,1,0.0,Driving,True,-28.56,137.036,0.0,-359.648,3.5,-28.549,135.286,-28.571,138.786,SolidSolid,Yellow,Broken,White
516,0,2,0.0,Driving,True,-28.582,140.536,0.0,-359.648,3.5,-28.571,138.786,-28.592,142.286,Broken,White,Solid,White
516,0,1,1.0,Driving,True,-29.56,137.029,0.0,-359.648,3.5,-29.549,135.279,-29.571,138.779,SolidSolid,Yellow,Broken,White
516,0,2,1.0,Driving,True,-29.582,140.529,0.0,-359.648,3.5,-29.571,138.779,-29.592,142.279,Broken,White,Solid,White
516,0,1,2.0,Driving,True,-30.56,137.023,0.0,-359.648,3.5,-30.549,135.273,-30.571,138.773,SolidSolid,Yellow,Broken,White
516,0,2,2.0,Driving,True,-30.582,140.523,0.0,-359.648,3.5,-30.571,138.773,-30.592,142.273,Broken,White,Solid,White
516,0,1,3.0,Driving,True,-31.56,137.017,0.0,-359.648,3.5,-31.549,135.267,-31.571,138.767,SolidSolid,Yellow,Broken,White
516,0,2,3.0,Driving,True,-31.582,140.517,0.0,-359.648,3.5,-31.571,138.767,-31.592,142.267,Broken,White,Solid,White
516,0,1,4.0,Driving,True,-32.56,137.011,0.0,-359.648,3.5,-32.549,135.261,-32.571,138.761,SolidSolid,Yellow,Broken,White
516,0,2,4.0,Driving,True,-32.582,140.511,0.0,-359.648,3.5,-32.571,138.761,-32.592,142.261,Broken,White,Solid,White
516,0,1,5.0,Driving,True,-33.56,137.005,0.0,-359.648,3.5,-33.549,135.255,-33.571,138.755,SolidSolid,Yellow,Broken,White
516,0,2,5.0,Driving,True,-33.582,140.505,0.0,-359.648,3.5,-33.571,138.755,-33.592,142.255,Broken,White,Solid,White
516,0,1,6.0,Driving,True,-34.56,136.999,0.0,-359.648,3.5,-34.549,135.249,-34.571,138.749,SolidSolid,Yellow,Broken,White
516,0,2,6.0,Driving,True,-34.582,140.499,0.0,-359.648,3.5,-34.571,138.749,-34.592,142.249,Broken,White,Solid,White
516,0,1,7.0,Driving,True,-35.56,136.993,0.0,-359.648,3.5,-35.549,135.243,-35.571,138.743,SolidSolid,Yellow,Broken,White
516,0,2,7.0,Driving,True,-35.582,140.493,0.0,-359.648,3.5,-35.571,138.743,-35.592,142.242,Broken,White,Solid,White
516,0,1,8.0,Driving,True,-36.56,136.986,0.0,-359.648,3.5,-36.549,135.236,-36.571,138.736,SolidSolid,Yellow,Broken,White
516,0,2,8.0,Driving,True,-36.582,140.486,0.0,-359.648,3.5,-36.571,138.736,-36.592,142.236,Broken,White,Solid,White
516,0,1,9.0,Driving,True,-37.56,136.98,0.0,-359.648,3.5,-37.549,135.23,-37.571,138.73,SolidSolid,Yellow,Broken,White
516,0,2,9.0,Driving,True,-37.582,140.48,0.0,-359.648,3.5,-37.571,138.73,-37.592,142.23,Broken,White,Solid,White
516,0,1,10.0,Driving,True,-38.56,136.974,0.0,-359.648,3.5,-38.549,135.224,-38.571,138.724,SolidSolid,Yellow,Broken,White
516,0,2,10.0,Driving,True,-38.582,140.474,0.0,-359.648,3.5,-38.571,138.724,-38.592,142.224,Broken,White,Solid,White
516,0,1,11.0,Driving,True,-39.56,136.968,0.0,-359.648,3.5,-39.549,135.218,-39.571,138.718,SolidSolid,Yellow,Broken,White
516,0,2,11.0,Driving,True,-39.582,140.468,0.0,-359.648,3.5,-39.571,138.718,-39.592,142.218,Broken,White,Solid,White
516,0,1,12.0,Driving,True,-40.56,136.962,0.0,-359.648,3.5,-40.549,135.212,-40.571,138.712,SolidSolid,Yellow,Broken,White
516,0,2,12.0,Driving,True,-40.582,140.462,0.0,-359.648,3.5,-40.571,138.712,-40.592,142.212,Broken,White,Solid,White
516,0,1,13.0,Driving,True,-41.56,136.956,0.0,-359.648,3.5,-41.549,135.206,-41.571,138.706,SolidSolid,Yellow,Broken,White
516,0,2,13.0,Driving,True,-41.581,140.456,0.0,-359.648,3.5,-41.571,138.706,-41.592,142.206,Broken,White,Solid,White
516,0,1,14.0,Driving,True,-42.56,136.95,0.0,-359.648,3.5,-42.549,135.2,-42.571,138.7,SolidSolid,Yellow,Broken,White
516,0,2,14.0,Driving,True,-42.581,140.449,0.0,-359.648,3.5,-42.571,138.7,-42.592,142.199,Broken,White,Solid,White
516,0,1,15.0,Driving,True,-43.56,136.943,0.0,-359.648,3.5,-43.549,135.193,-43.571,138.693,SolidSolid,Yellow,Broken,White
516,0,2,15.0,Driving,True,-43.581,140.443,0.0,-359.648,3.5,-43.571,138.693,-43.592,142.193,Broken,White,Solid,White
516,0,1,16.0,Driving,True,-44.56,136.937,0.0,-359.648,3.5,-44.549,135.187,-44.571,138.687,SolidSolid,Yellow,Broken,White
516,0,2,16.0,Driving,True,-44.581,140.437,0.0,-359.648,3.5,-44.571,138.687,-44.592,142.187,Broken,White,Solid,White
516,0,1,17.0,Driving,True,-45.56,136.931,0.0,-359.648,3.5,-45.549,135.181,-45.571,138.681,SolidSolid,Yellow,Broken,White
516,0,2,17.0,Driving,True,-45.581,140.431,0.0,-359.648,3.5,-45.571,138.681,-45.592,142.181,Broken,White,Solid,White
516,0,1,18.0,Driving,True,-46.56,136.925,0.0,-359.648,3.5,-46.549,135.175,-46.571,138.675,SolidSolid,Yellow,Broken,White
516,0,2,18.0,Driving,True,-46.581,140.425,0.0,-359.648,3.5,-46.571,138.675,-46.592,142.175,Broken,White,Solid,White
516,0,1,19.0,Driving,True,-47.56,136.919,0.0,-359.648,3.5,-47.549,135.169,-47.571,138.669,SolidSolid,Yellow,Broken,White
516,0,2,19.0,Driving,True,-47.581,140.419,0.0,-359.648,3.5,-47.571,138.669,-47.592,142.169,Broken,White,Solid,White
516,0,1,20.0,Driving,True,-48.56,136.913,0.0,-359.648,3.5,-48.549,135.163,-48.571,138.663,SolidSolid,Yellow,Broken,White
516,0,2,20.0,Driving,True,-48.581,140.413,0.0,-359.648,3.5,-48.571,138.663,-48.592,142.163,Broken,White,Solid,White
516,0,1,21.0,Driving,True,-49.56,136.907,0.0,-359.648,3.5,-49.549,135.157,-49.571,138.657,SolidSolid,Yellow,Broken,White
516,0,2,21.0,Driving,True,-49.581,140.406,0.0,-359.648,3.5,-49.571,138.657,-49.592,142.156,Broken,White,Solid,White
516,0,1,22.0,Driving,True,-50.56,136.9,0.0,-359.648,3.5,-50.549,135.15,-50.571,138.65,SolidSolid,Yellow,Broken,White
516,0,2,22.0,Driving,True,-50.581,140.4,0.0,-359.648,3.5,-50.571,138.65,-50.592,142.15,Broken,White,Solid,White
516,0,1,23.0,Driving,True,-51.56,136.894,0.0,-359.648,3.5,-51.549,135.144,-51.571,138.644,SolidSolid,Yellow,Broken,White
516,0,2,23.0,Driving,True,-51.581,140.394,0.0,-359.648,3.5,-51.571,138.644,-51.592,142.144,Broken,White,Solid,White
516,0,1,24.0,Driving,True,-52.56,136.888,0.0,-359.648,3.5,-52.549,135.138,-52.571,138.638,SolidSolid,Yellow,Broken,White
516,0,2,24.0,Driving,True,-52.581,140.388,0.0,-359.648,3.5,-52.571,138.638,-52.592,142.138,Broken,White,Solid,White
516,0,1,25.0,Driving,True,-53.56,136.882,0.0,-359.648,3.5,-53.549,135.132,-53.57,138.632,SolidSolid,Yellow,Broken,White
516,0,2,25.0,Driving,True,-53.581,140.382,0.0,-359.648,3.5,-53.57,138.632,-53.592,142.132,Broken,White,Solid,White
516,0,1,26.0,Driving,True,-54.56,136.876,0.0,-359.648,3.5,-54.549,135.126,-54.57,138.626,SolidSolid,Yellow,Broken,White
516,0,2,26.0,Driving,True,-54.581,140.376,0.0,-359.648,3.5,-54.57,138.626,-54.592,142.126,Broken,White,Solid,White
516,0,1,27.0,Driving,True,-55.56,136.87,0.0,-359.648,3.5,-55.549,135.12,-55.57,138.62,SolidSolid,Yellow,Broken,White
516,0,2,27.0,Driving,True,-55.581,140.37,0.0,-359.648,3.5,-55.57,138.62,-55.592,142.12,Broken,White,Solid,White
516,0,1,28.0,Driving,True,-56.56,136.864,0.0,-359.648,3.5,-56.549,135.114,-56.57,138.614,SolidSolid,Yellow,Broken,White
516,0,2,28.0,Driving,True,-56.581,140.363,0.0,-359.648,3.5,-56.57,138.613,-56.592,142.113,Broken,White,Solid,White
516,0,1,29.0,Driving,True,-57.56,136.857,0.0,-359.648,3.5,-57.549,135.107,-57.57,138.607,SolidSolid,Yellow,Broken,White
516,0,2,29.0,Driving,True,-57.581,140.357,0.0,-359.648,3.5,-57.57,138.607,-57.592,142.107,Broken,White,Solid,White
516,0,1,30.0,Driving,True,-58.56,136.851,0.0,-359.648,3.5,-58.549,135.101,-58.57,138.601,SolidSolid,Yellow,Broken,White
516,0,2,30.0,Driving,True,-58.581,140.351,0.0,-359.648,3.5,-58.57,138.601,-58.592,142.101,Broken,White,Solid,White
516,0,1,31.0,Driving,True,-59.56,136.845,0.0,-359.648,3.5,-59.549,135.095,-59.57,138.595,SolidSolid,Yellow,Broken,White
516,0,2,31.0,Driving,True,-59.581,140.345,0.0,-359.648,3.5,-59.57,138.595,-59.592,142.095,Broken,White,Solid,White
516,0,1,32.0,Driving,True,-60.56,136.839,0.0,-359.648,3.5,-60.549,135.089,-60.57,138.589,SolidSolid,Yellow,Broken,White
516,0,2,32.0,Driving,True,-60.581,140.339,0.0,-359.648,3.5,-60.57,138.589,-60.592,142.089,Broken,White,Solid,White
516,0,1,33.0,Driving,True,-61.56,136.833,0.0,-359.648,3.5,-61.549,135.083,-61.57,138.583,SolidSolid,Yellow,Broken,White
516,0,2,33.0,Driving,True,-61.581,140.333,0.0,-359.648,3.5,-61.57,138.583,-61.592,142.083,Broken,White,Solid,White
516,0,1,34.0,Driving,True,-62.56,136.827,0.0,-359.648,3.5,-62.549,135.077,-62.57,138.577,SolidSolid,Yellow,Broken,White
516,0,2,34.0,Driving,True,-62.581,140.327,0.0,-359.648,3.5,-62.57,138.577,-62.592,142.077,Broken,White,Solid,White
516,0,1,35.0,Driving,True,-63.601,136.808,0.0,1.71,3.5,-63.549,135.059,-63.653,138.557,SolidSolid,Yellow,Broken,White
516,0,2,35.0,Driving,True,-63.705,140.306,0.0,1.71,3.5,-63.653,138.557,-63.758,142.056,Broken,White,Solid,White
516,0,1,36.0,Driving,True,-64.642,136.764,0.0,3.073,3.5,-64.548,135.017,-64.735,138.512,SolidSolid,Yellow,Broken,White
516,0,2,36.0,Driving,True,-64.829,140.259,0.0,3.073,3.5,-64.735,138.512,-64.923,142.007,Broken,White,Solid,White
516,0,1,37.0,Driving,True,-65.681,136.696,0.0,4.436,3.5,-65.546,134.952,-65.816,138.441,SolidSolid,Yellow,Broken,White
516,0,2,37.0,Driving,True,-65.952,140.186,0.0,4.436,3.5,-65.816,138.441,-66.087,141.931,Broken,White,Solid,White
516,0,1,38.0,Driving,True,-66.718,136.603,0.0,5.799,3.5,-66.542,134.862,-66.895,138.344,SolidSolid,Yellow,Broken,White
516,0,2,38.0,Driving,True,-67.072,140.085,0.0,5.799,3.5,-66.895,138.344,-67.249,141.826,Broken,White,Solid,White
516,0,1,39.0,Driving,True,-67.753,136.486,0.0,7.162,3.5,-67.535,134.749,-67.972,138.222,SolidSolid,Yellow,Broken,White
516,0,2,39.0,Driving,True,-68.19,139.958,0.0,7.162,3.5,-67.972,138.222,-68.408,141.695,Broken,White,Solid,White
516,0,1,40.0,Driving,True,-68.785,136.344,0.0,8.525,3.5,-68.526,134.613,-69.045,138.074,SolidSolid,Yellow,Broken,White
516,0,2,40.0,Driving,True,-69.304,139.805,0.0,8.525,3.5,-69.045,138.074,-69.563,141.536,Broken,White,Solid,White
516,0,1,41.0,Driving,True,-69.813,136.177,0.0,9.888,3.5,-69.513,134.453,-70.114,137.901,SolidSolid,Yellow,Broken,White
516,0,2,41.0,Driving,True,-70.414,139.625,0.0,9.888,3.5,-70.114,137.901,-70.715,141.349,Broken,White,Solid,White
516,0,1,42.0,Driving,True,-70.837,135.986,0.0,11.251,3.5,-70.496,134.27,-71.179,137.702,SolidSolid,Yellow,Broken,White
516,0,2,42.0,Driving,True,-71.52,139.419,0.0,11.251,3.5,-71.179,137.702,-71.862,141.135,Broken,White,Solid,White
516,0,1,43.0,Driving,True,-71.856,135.771,0.0,12.614,3.5,-71.474,134.063,-72.239,137.478,SolidSolid,Yellow,Broken,White
516,0,2,43.0,Driving,True,-72.621,139.186,0.0,12.614,3.5,-72.239,137.478,-73.003,140.894,Broken,White,Solid,White
8,0,-2,0.0,Driving,False,-0.212,140.71,0.0,0.352,3.5,-0.202,138.96,-0.223,142.46,Broken,White,Solid,White
8,0,-1,0.0,Driving,False,-0.191,137.21,0.0,0.352,3.5,-0.18,135.46,-0.202,138.96,SolidSolid,Yellow,Broken,White
8,0,1,0.0,Driving,False,-0.169,133.71,0.0,180.352,3.5,-0.18,135.46,-0.158,131.96,SolidSolid,Yellow,Broken,White
8,0,2,0.0,Driving,False,-0.148,130.21,0.0,180.352,3.5,-0.158,131.96,-0.137,128.46,Broken,White,Solid,White
8,0,-2,1.0,Driving,False,0.788,140.716,0.0,0.352,3.5,0.798,138.966,0.777,142.466,Broken,White,Solid,White
8,0,-1,1.0,Driving,False,0.809,137.216,0.0,0.352,3.5,0.82,135.466,0.798,138.966,SolidSolid,Yellow,Broken,White
8,0,1,1.0,Driving,False,0.831,133.716,0.0,180.352,3.5,0.82,135.466,0.841,131.966,SolidSolid,Yellow,Broken,White
8,0,2,1.0,Driving,False,0.852,130.216,0.0,180.352,3.5,0.841,131.966,0.863,128.466,Broken,White,Solid,White
8,0,-2,2.0,Driving,False,1.783,140.722,0.0,0.404,3.5,1.795,138.972,1.771,142.472,Broken,White,Solid,White
